"","X.1","event.id","visible","timestamp","location.long","location.lat","algorithm.marked.outlier","external.temperature","gps.hdop","gps.satellite.count","gps.time.to.fix","gps.vdop","ground.speed","gt.activity.count","gt.sys.week","gt.tx.count","heading","height.above.ellipsoid","height.raw","import.marked.outlier","location.error.text","manually.marked.outlier","mw.activity.count","mw.show.in.kml","raptor.workshop.migration.state","tag.battery.voltage","tag.voltage","vertical.error.numerical","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name","study.timezone","study.local.timestamp","utm.easting","utm.northing","utm.zone","day","dT","X","Y","year","Season","mig.id","halfyr","ID_mig","days.cont","date","day.x","day.y","day.dist","mig.state","mig.start","mig.end"
"4919",4919,558928219,"true",2015-02-25 21:00:00,-95.7365,16.56083,NA,NA,NA,NA,NA,NA,8.74555555555556,NA,NA,NA,243,NA,"2190",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-25 13:00:00,207954.567076781,1832961.85832512,"15N",56,1,1491951.72248023,1853973.79678968,2015,"Spring","Spring.2015","2015 B",4,286,"2015-02-25",1745319.20009855,1784314.2666473,377.910730327058,"Mig","2015-02-24","2015-03-12"
"4920",4920,558928220,"true",2015-02-25 22:00:00,-96.18767,16.78017,NA,NA,NA,NA,NA,NA,12.3466666666667,NA,NA,NA,18,NA,"1720",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-25 14:00:00,799801.313771255,1857362.02796134,"14N",56,1,1442218.54085507,1876274.80461658,2015,"Spring","Spring.2015","2015 B",4,286,"2015-02-25",1745319.20009855,1784314.2666473,377.910730327058,"Mig","2015-02-24","2015-03-12"
"4921",4921,558928221,"true",2015-02-25 23:00:00,-96.47933,16.97017,NA,NA,NA,NA,NA,NA,18.0055555555556,NA,NA,NA,341,NA,"2170",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-25 15:00:00,768423.009698259,1877979.2637576,"14N",56,1,1409914.30771284,1896107.96788712,2015,"Spring","Spring.2015","2015 B",4,286,"2015-02-25",1745319.20009855,1784314.2666473,377.910730327058,"Mig","2015-02-24","2015-03-12"
"4922",4922,558928222,"true",2015-02-26 00:00:00,-96.67683,17.11717,NA,NA,NA,NA,NA,NA,6.68777777777778,NA,NA,NA,252,NA,"2200",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-25 16:00:00,747187.938363631,1893992.59713847,"14N",56,1,1387993.98484587,1911596.84999763,2015,"Spring","Spring.2015","2015 B",4,286,"2015-02-25",1745319.20009855,1784314.2666473,377.910730327058,"Mig","2015-02-24","2015-03-12"
"4923",4923,558928223,"true",2015-02-26 01:00:00,-96.65933,17.12467,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"2010",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-25 17:00:00,749040.826648952,1894845.19890972,"14N",56,1,1389835.92935572,1912514.87213808,2015,"Spring","Spring.2015","2015 B",4,286,"2015-02-25",1745319.20009855,1784314.2666473,377.910730327058,"Mig","2015-02-24","2015-03-12"
"4924",4924,558928224,"true",2015-02-26 02:00:00,-96.6595,17.12467,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"2000",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-25 18:00:00,749022.730742442,1894844.98111759,"14N",56,1,1389817.68560954,1912514.08448004,2015,"Spring","Spring.2015","2015 B",4,286,"2015-02-25",1745319.20009855,1784314.2666473,377.910730327058,"Mig","2015-02-24","2015-03-12"
"4925",4925,558928225,"true",2015-02-26 03:00:00,-96.6595,17.12467,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"2000",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-25 19:00:00,749022.730742442,1894844.98111759,"14N",56,1,1389817.68560954,1912514.08448004,2015,"Spring","Spring.2015","2015 B",4,287,"2015-02-26",1389817.68560954,1912514.08448004,315.348792950892,"Mig","2015-02-24","2015-03-12"
"4926",4926,558928226,"true",2015-02-26 04:00:00,-96.6595,17.12467,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"2010",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-25 20:00:00,749022.730742442,1894844.98111759,"14N",56,7,1389817.68560954,1912514.08448004,2015,"Spring","Spring.2015","2015 B",4,287,"2015-02-26",1389817.68560954,1912514.08448004,315.348792950892,"Mig","2015-02-24","2015-03-12"
"4927",4927,558928227,"true",2015-02-26 11:00:00,-96.6595,17.12467,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"2030",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-26 03:00:00,749022.730742442,1894844.98111759,"14N",57,1,1389817.68560954,1912514.08448004,2015,"Spring","Spring.2015","2015 B",4,287,"2015-02-26",1389817.68560954,1912514.08448004,315.348792950892,"Mig","2015-02-24","2015-03-12"
"4928",4928,559011595,"true",2015-02-26 12:00:00,-96.65933,17.1245,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"2030",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-26 04:00:00,749041.053157523,1894826.37936474,"14N",57,1,1389836.74851612,1912495.89883867,2015,"Spring","Spring.2015","2015 B",4,287,"2015-02-26",1389817.68560954,1912514.08448004,315.348792950892,"Mig","2015-02-24","2015-03-12"
"4929",4929,559011596,"true",2015-02-26 13:00:00,-96.65933,17.12467,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"2000",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-26 05:00:00,749040.826648952,1894845.19890972,"14N",57,1,1389835.92935572,1912514.87213808,2015,"Spring","Spring.2015","2015 B",4,287,"2015-02-26",1389817.68560954,1912514.08448004,315.348792950892,"Mig","2015-02-24","2015-03-12"
"4930",4930,559011597,"true",2015-02-26 14:00:00,-96.6625,17.1215,NA,NA,NA,NA,NA,NA,11.8322222222222,NA,NA,NA,213,NA,"1970",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-26 06:00:00,748707.609141174,1894490.21187719,"14N",57,1,1389511.00587465,1912146.39344667,2015,"Spring","Spring.2015","2015 B",4,287,"2015-02-26",1389817.68560954,1912514.08448004,315.348792950892,"Mig","2015-02-24","2015-03-12"
"4931",4931,559011598,"true",2015-02-26 15:00:00,-96.67533,17.11667,NA,NA,NA,NA,NA,NA,7.71666666666667,NA,NA,NA,302,NA,"2100",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-26 07:00:00,747348.27432046,1893939.153339,"14N",57,1,1388157.36358256,1911547.98095352,2015,"Spring","Spring.2015","2015 B",4,287,"2015-02-26",1389817.68560954,1912514.08448004,315.348792950892,"Mig","2015-02-24","2015-03-12"
"4932",4932,559011599,"true",2015-02-26 16:00:00,-96.87717,17.186,NA,NA,NA,NA,NA,NA,12.3466666666667,NA,NA,NA,263,NA,"1840",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-26 08:00:00,725779.746598015,1901367.73277685,"14N",57,3,1366175.45946098,1918360.89631169,2015,"Spring","Spring.2015","2015 B",4,287,"2015-02-26",1389817.68560954,1912514.08448004,315.348792950892,"Mig","2015-02-24","2015-03-12"
"4933",4933,559923784,"true",2015-02-26 20:00:00,-98.344,17.45017,NA,NA,NA,NA,NA,NA,11.3177777777778,NA,NA,NA,350,NA,"2360",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-26 12:00:00,569659.17156543,1929475.78209603,"14N",57,1,1208088.55792713,1941729.63788176,2015,"Spring","Spring.2015","2015 B",4,287,"2015-02-26",1389817.68560954,1912514.08448004,315.348792950892,"Mig","2015-02-24","2015-03-12"
"4934",4934,559923785,"true",2015-02-26 21:00:00,-98.71183,17.6165,NA,NA,NA,NA,NA,NA,14.4044444444444,NA,NA,NA,290,NA,"2410",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-26 13:00:00,530571.799751609,1947780.69255101,"14N",57,1,1168209.73821679,1958886.65012114,2015,"Spring","Spring.2015","2015 B",4,287,"2015-02-26",1389817.68560954,1912514.08448004,315.348792950892,"Mig","2015-02-24","2015-03-12"
"4935",4935,559923786,"true",2015-02-26 22:00:00,-99.01,17.803,NA,NA,NA,NA,NA,NA,16.4622222222222,NA,NA,NA,300,NA,"1550",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-26 14:00:00,498940.204521149,1968390.47604036,"14N",57,1,1135765.75389618,1978577.80264073,2015,"Spring","Spring.2015","2015 B",4,287,"2015-02-26",1389817.68560954,1912514.08448004,315.348792950892,"Mig","2015-02-24","2015-03-12"
"4936",4936,559923787,"true",2015-02-26 23:00:00,-99.25683,18.09083,NA,NA,NA,NA,NA,NA,9.77444444444444,NA,NA,NA,348,NA,"2050",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-26 15:00:00,472825.182934695,2000253.58054016,"14N",57,1,1108503.264117,2009727.46894779,2015,"Spring","Spring.2015","2015 B",4,287,"2015-02-26",1389817.68560954,1912514.08448004,315.348792950892,"Mig","2015-02-24","2015-03-12"
"4937",4937,559923788,"true",2015-02-27 00:00:00,-99.413,18.12883,NA,NA,NA,NA,NA,NA,7.20222222222222,NA,NA,NA,209,NA,"1490",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-26 16:00:00,456310.289045457,2004487.88355319,"14N",57,1,1091785.0329787,2013436.91248244,2015,"Spring","Spring.2015","2015 B",4,287,"2015-02-26",1389817.68560954,1912514.08448004,315.348792950892,"Mig","2015-02-24","2015-03-12"
"4938",4938,559923789,"true",2015-02-27 01:00:00,-99.41817,18.13383,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"1020",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-26 17:00:00,455764.622903433,2005042.31798379,"14N",57,1,1091219.11756612,2013975.53282407,2015,"Spring","Spring.2015","2015 B",4,287,"2015-02-26",1389817.68560954,1912514.08448004,315.348792950892,"Mig","2015-02-24","2015-03-12"
"4939",4939,559923790,"true",2015-02-27 02:00:00,-99.418,18.13383,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"1010",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-26 18:00:00,455782.606313124,2005042.27714114,"14N",57,1,1091237.17003532,2013976.08197179,2015,"Spring","Spring.2015","2015 B",4,287,"2015-02-26",1389817.68560954,1912514.08448004,315.348792950892,"Mig","2015-02-24","2015-03-12"
"4940",4940,559923791,"true",2015-02-27 03:00:00,-99.418,18.13383,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"1030",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-26 19:00:00,455782.606313124,2005042.27714114,"14N",57,1,1091237.17003532,2013976.08197179,2015,"Spring","Spring.2015","2015 B",4,288,"2015-02-27",1091237.17003532,2013976.08197179,289.67716774127,"Mig","2015-02-24","2015-03-12"
"4941",4941,559923792,"true",2015-02-27 04:00:00,-99.41817,18.13367,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"1020",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-26 20:00:00,455764.582690978,2005024.6155776,"14N",57,1,1091219.65812236,2013957.76243958,2015,"Spring","Spring.2015","2015 B",4,288,"2015-02-27",1091237.17003532,2013976.08197179,289.67716774127,"Mig","2015-02-24","2015-03-12"
"4942",4942,559923793,"true",2015-02-27 05:00:00,-99.418,18.13383,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"1020",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-26 21:00:00,455782.606313124,2005042.27714114,"14N",57,7,1091237.17003532,2013976.08197179,2015,"Spring","Spring.2015","2015 B",4,288,"2015-02-27",1091237.17003532,2013976.08197179,289.67716774127,"Mig","2015-02-24","2015-03-12"
"4943",4943,559923794,"true",2015-02-27 12:00:00,-99.41817,18.13383,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"1030",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-27 04:00:00,455764.622903433,2005042.31798379,"14N",58,1,1091219.11756612,2013975.53282407,2015,"Spring","Spring.2015","2015 B",4,288,"2015-02-27",1091237.17003532,2013976.08197179,289.67716774127,"Mig","2015-02-24","2015-03-12"
"4944",4944,559923795,"true",2015-02-27 13:00:00,-99.41783,18.13383,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"1040",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-27 05:00:00,455800.589722499,2005042.2363151,"14N",58,1,1091255.22250876,2013976.63113646,2015,"Spring","Spring.2015","2015 B",4,288,"2015-02-27",1091237.17003532,2013976.08197179,289.67716774127,"Mig","2015-02-24","2015-03-12"
"4945",4945,559923796,"true",2015-02-27 14:00:00,-99.41833,18.13417,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"1060",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-27 06:00:00,455747.782826389,2005079.97405386,"14N",58,1,1091200.97834683,2014012.77805341,2015,"Spring","Spring.2015","2015 B",4,288,"2015-02-27",1091237.17003532,2013976.08197179,289.67716774127,"Mig","2015-02-24","2015-03-12"
"4946",4946,559923797,"true",2015-02-27 15:00:00,-99.431,18.143,NA,NA,NA,NA,NA,NA,11.3177777777778,NA,NA,NA,291,NA,"1010",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-27 07:00:00,454409.779458531,2006060.0193389,"14N",58,1,1089825.78322599,2014952.58441739,2015,"Spring","Spring.2015","2015 B",4,288,"2015-02-27",1091237.17003532,2013976.08197179,289.67716774127,"Mig","2015-02-24","2015-03-12"
"4947",4947,560062307,"true",2015-02-27 16:00:00,-99.65167,18.26483,NA,NA,NA,NA,NA,NA,7.20222222222222,NA,NA,NA,160,NA,"820",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-27 08:00:00,431115.01758135,2019608.48577145,"14N",58,1,1066002.16549056,2027782.18363525,2015,"Spring","Spring.2015","2015 B",4,288,"2015-02-27",1091237.17003532,2013976.08197179,289.67716774127,"Mig","2015-02-24","2015-03-12"
"4948",4948,560062308,"true",2015-02-27 17:00:00,-99.97167,18.40933,NA,NA,NA,NA,NA,NA,14.9188888888889,NA,NA,NA,305,NA,"2320",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-27 09:00:00,397372.442538977,2035748.02327709,"14N",58,1,1031620.63058022,2042853.62914426,2015,"Spring","Spring.2015","2015 B",4,288,"2015-02-27",1091237.17003532,2013976.08197179,289.67716774127,"Mig","2015-02-24","2015-03-12"
"4949",4949,560062309,"true",2015-02-27 18:00:00,-100.34433,18.61733,NA,NA,NA,NA,NA,NA,16.4622222222222,NA,NA,NA,318,NA,"1490",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-27 10:00:00,358178.688502035,2059017.95315087,"14N",58,1,991551.658290899,2064872.33896266,2015,"Spring","Spring.2015","2015 B",4,288,"2015-02-27",1091237.17003532,2013976.08197179,289.67716774127,"Mig","2015-02-24","2015-03-12"
"4950",4950,560062310,"true",2015-02-27 19:00:00,-100.69067,18.79217,NA,NA,NA,NA,NA,NA,20.0633333333333,NA,NA,NA,307,NA,"1450",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-27 11:00:00,321816.783152242,2078678.81420658,"14N",58,1,954458.529968394,2083344.56481792,2015,"Spring","Spring.2015","2015 B",4,288,"2015-02-27",1091237.17003532,2013976.08197179,289.67716774127,"Mig","2015-02-24","2015-03-12"
"4951",4951,560062311,"true",2015-02-27 20:00:00,-101.0655,18.92867,NA,NA,NA,NA,NA,NA,15.4333333333333,NA,NA,NA,299,NA,"1790",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-27 12:00:00,282476.429675683,2094207.24837803,"14N",58,1,914540.840474562,2097557.24948844,2015,"Spring","Spring.2015","2015 B",4,288,"2015-02-27",1091237.17003532,2013976.08197179,289.67716774127,"Mig","2015-02-24","2015-03-12"
"4952",4952,560062312,"true",2015-02-27 21:00:00,-101.41183,19.10567,NA,NA,NA,NA,NA,NA,8.74555555555556,NA,NA,NA,123,NA,"1100",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-27 13:00:00,246256.534681075,2114268.43493672,"14N",58,1,877610.754436404,2116393.37951735,2015,"Spring","Spring.2015","2015 B",4,288,"2015-02-27",1091237.17003532,2013976.08197179,289.67716774127,"Mig","2015-02-24","2015-03-12"
"4953",4953,560062313,"true",2015-02-27 22:00:00,-101.59883,19.29167,NA,NA,NA,NA,NA,NA,11.8322222222222,NA,NA,NA,330,NA,"2400",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-27 14:00:00,226879.816664546,2135147.98702737,"14N",58,1,857509.709406227,2136609.20017674,2015,"Spring","Spring.2015","2015 B",4,288,"2015-02-27",1091237.17003532,2013976.08197179,289.67716774127,"Mig","2015-02-24","2015-03-12"
"4954",4954,560062314,"true",2015-02-27 23:00:00,-101.728,19.5475,NA,NA,NA,NA,NA,NA,5.65888888888889,NA,NA,NA,146,NA,"2180",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-27 15:00:00,213745.87690741,2163690.23796971,"14N",58,1,843381.536873648,2164691.99688123,2015,"Spring","Spring.2015","2015 B",4,288,"2015-02-27",1091237.17003532,2013976.08197179,289.67716774127,"Mig","2015-02-24","2015-03-12"
"4955",4955,560062315,"true",2015-02-28 00:00:00,-101.72617,19.54233,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"2160",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-27 16:00:00,213928.894112152,2163114.58627036,"14N",58,1,843584.712240404,2164122.86114252,2015,"Spring","Spring.2015","2015 B",4,288,"2015-02-27",1091237.17003532,2013976.08197179,289.67716774127,"Mig","2015-02-24","2015-03-12"
"4956",4956,560384170,"true",2015-02-28 01:00:00,-101.72767,19.54217,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"2150",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-27 17:00:00,213771.116013947,2163099.37518297,"14N",58,1,843427.494132398,2164102.11979634,2015,"Spring","Spring.2015","2015 B",4,288,"2015-02-27",1091237.17003532,2013976.08197179,289.67716774127,"Mig","2015-02-24","2015-03-12"
"4957",4957,560384171,"true",2015-02-28 02:00:00,-101.72617,19.54317,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"2140",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-27 18:00:00,213930.375963816,2163207.61820138,"14N",58,1,843582.931398997,2164215.92947665,2015,"Spring","Spring.2015","2015 B",4,288,"2015-02-27",1091237.17003532,2013976.08197179,289.67716774127,"Mig","2015-02-24","2015-03-12"
"4958",4958,560384172,"true",2015-02-28 03:00:00,-101.72633,19.54317,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"2110",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-27 19:00:00,213913.576517913,2163207.8858034,"14N",58,1,843566.12538152,2164215.60789856,2015,"Spring","Spring.2015","2015 B",4,289,"2015-02-28",843566.12538152,2164215.60789856,79.08974054747,"Mig","2015-02-24","2015-03-12"
"4959",4959,559923798,"true",2015-02-28 04:00:00,-101.72617,19.54317,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"2140",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-27 20:00:00,213930.375963816,2163207.61820138,"14N",58,1,843582.931398997,2164215.92947665,2015,"Spring","Spring.2015","2015 B",4,289,"2015-02-28",843566.12538152,2164215.60789856,79.08974054747,"Mig","2015-02-24","2015-03-12"
"4960",4960,559923799,"true",2015-02-28 05:00:00,-101.7265,19.543,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"2130",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-27 21:00:00,213895.42716481,2163189.34225244,"14N",58,7,843548.629368072,2164196.43098542,2015,"Spring","Spring.2015","2015 B",4,289,"2015-02-28",843566.12538152,2164215.60789856,79.08974054747,"Mig","2015-02-24","2015-03-12"
"4961",4961,559923800,"true",2015-02-28 12:00:00,-101.72633,19.543,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"2120",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-28 04:00:00,213913.276596754,2163189.0579101,"14N",59,1,843566.485778148,2164196.77264234,2015,"Spring","Spring.2015","2015 B",4,289,"2015-02-28",843566.12538152,2164215.60789856,79.08974054747,"Mig","2015-02-24","2015-03-12"
"4962",4962,559923801,"true",2015-02-28 13:00:00,-101.72617,19.54333,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"2170",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-28 05:00:00,213930.658228227,2163225.33856995,"14N",59,1,843582.592182758,2164233.65677904,2015,"Spring","Spring.2015","2015 B",4,289,"2015-02-28",843566.12538152,2164215.60789856,79.08974054747,"Mig","2015-02-24","2015-03-12"
"4963",4963,559923802,"true",2015-02-28 14:00:00,-101.72917,19.54433,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"2160",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-28 06:00:00,213617.434789566,2163341.11128927,"14N",59,1,843265.361806158,2164338.42516205,2015,"Spring","Spring.2015","2015 B",4,289,"2015-02-28",843566.12538152,2164215.60789856,79.08974054747,"Mig","2015-02-24","2015-03-12"
"4964",4964,559923803,"true",2015-02-28 15:00:00,-101.72933,19.54433,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"2120",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-28 07:00:00,213600.635431436,2163341.37920009,"14N",59,1,843248.555948734,2164338.10386403,2015,"Spring","Spring.2015","2015 B",4,289,"2015-02-28",843566.12538152,2164215.60789856,79.08974054747,"Mig","2015-02-24","2015-03-12"
"4965",4965,559923804,"true",2015-02-28 16:00:00,-101.7535,19.57417,NA,NA,NA,NA,NA,NA,8.23111111111111,NA,NA,NA,97,NA,"2360",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-28 08:00:00,211116.075997995,2166686.94363036,"14N",59,1,840647.062466241,2167595.82487759,2015,"Spring","Spring.2015","2015 B",4,289,"2015-02-28",843566.12538152,2164215.60789856,79.08974054747,"Mig","2015-02-24","2015-03-12"
"4966",4966,559923805,"true",2015-02-28 17:00:00,-101.97667,19.873,NA,NA,NA,NA,NA,NA,15.9477777777778,NA,NA,NA,350,NA,"2380",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-28 09:00:00,188267.235404471,2200182.02166538,"14N",59,5,816622.734057534,2200269.13927453,2015,"Spring","Spring.2015","2015 B",4,289,"2015-02-28",843566.12538152,2164215.60789856,79.08974054747,"Mig","2015-02-24","2015-03-12"
